,wl,power
567,1435.8931552587646,0.03148619128560124
568,1437.8964941569282,0.012901302174872214
569,1439.899833055092,0.035061929717740345
570,1441.9031719532554,0.03085446626834784
571,1443.906510851419,0.051763036932439305
572,1445.9098497495827,0.021904331618941293
573,1447.9131886477462,0.093422495893497
574,1449.9165275459097,0.02888740692952416
575,1451.9198664440735,0.05001230344732906
576,1453.923205342237,0.11441896385419995
577,1455.9265442404007,0.07454819331944959
578,1457.9298831385643,0.11591471060569516
579,1459.9332220367278,0.0777623022990365
580,1461.9365609348915,0.1099026303769207
581,1463.939899833055,0.12474676507288414
582,1465.9432387312188,0.05735753575231262
583,1467.9465776293823,0.06421667949085703
584,1469.9499165275458,0.044639683991463834
585,1471.9532554257096,0.03906335278999788
586,1473.956594323873,0.08278481678735695
587,1475.9599332220366,0.06328598855819952
588,1477.9632721202004,0.055001614696000865
589,1479.966611018364,0.05416148549966907
590,1481.9699499165276,0.05217964490674027
591,1483.9732888146912,0.11971279829073042
592,1485.9766277128547,0.10755127299072331
593,1487.9799666110184,0.08170771581983302
594,1489.983305509182,0.15339866907729005
595,1491.9866444073455,0.14491769688929482
596,1493.9899833055092,0.17937273182276917
597,1495.9933222036727,0.1490800442640243
598,1497.9966611018365,0.16825925402035655
599,1500.0,0.22267521225062903
,wl,power
199,1500.0,0.1740559728364
198,1493.97,0.1413361551224704
197,1487.94,0.06476525804166469
196,1481.91,0.045220160828916695
195,1475.88,0.059339411469019714
194,1469.85,0.040667080241319965
193,1463.82,0.09500113064055403
192,1457.79,0.0941489337525235
191,1451.76,0.035111388951287674
190,1445.73,0.020815794297274065
189,1439.7,0.028883256511959655
188,1433.67,0.01693667912444409
187,1427.64,0.013291941325048316
186,1421.61,0.020088229805925978
185,1415.58,0.013001701488860198
184,1409.55,0.0003367675312963543
183,1403.52,0.0009647909062251229
182,1397.49,0.0004104507959383834
181,1391.46,0.0001247653135974322
180,1385.43,1.4450748907766575e-06
179,1379.4,4.066487297166571e-05
178,1373.37,6.004014339438812e-05
177,1367.34,2.090769956108408e-06
176,1361.31,2.112059667398293e-09
175,1355.28,1.015727961721075e-05
174,1349.25,0.010160826388365
173,1343.22,0.07236474201305912
172,1337.19,0.10269611062885045
171,1331.16,0.08690429450246405
170,1325.13,0.18573785488542635
169,1319.1,0.1563546012569405
168,1313.07,0.18705326554878693
167,1307.04,0.19417708778905504
166,1301.01,0.2427393809817928
165,1294.97,0.285480779194696
164,1288.94,0.2997950198796816
163,1282.91,0.30249234139200215
162,1276.88,0.31791821999431624
161,1270.85,0.3083812861981585
160,1264.82,0.29793924151965484
159,1258.79,0.3278823256058405
158,1252.76,0.34180575822808007
157,1246.73,0.350768828696636
156,1240.7,0.3557219422023
155,1234.67,0.3612393478042237
154,1228.64,0.36179435160175205
153,1222.61,0.3456392132324256
152,1216.58,0.35462438931628865
151,1210.55,0.33511574029248103
150,1204.52,0.30673714236479893
149,1198.49,0.3043875230535145
148,1192.46,0.35207764579129147
147,1186.43,0.35387480456795894
146,1180.4,0.33744512450180103
145,1174.37,0.28719712623221044
144,1168.34,0.3194154389051358
143,1162.31,0.29564644968620507
142,1156.28,0.22400345331976731
141,1150.25,0.11082018497280002
140,1144.22,0.0951554076394447
139,1138.19,0.17721502393041713
138,1132.16,0.17917481596429463
137,1126.13,0.05342972340076312
136,1120.1,0.1206861576688567
135,1114.07,0.24655265299267468
134,1108.04,0.3487188352236161
133,1102.01,0.39764078716054
132,1095.98,0.43259723800167577
131,1089.95,0.4839280458986992
130,1083.92,0.5083335606412788
129,1077.89,0.5320642894773299
128,1071.86,0.5449075907975001
127,1065.83,0.5487769342020008
126,1059.8,0.5618440449989994
125,1053.77,0.57810807102484
124,1047.74,0.5947161604384001
123,1041.71,0.6089429723736002
122,1035.68,0.6235884536724
121,1029.65,0.6340561235732504
120,1023.62,0.6396486145449999
119,1017.59,0.6585328115064004
118,1011.56,0.6707717724656002
117,1005.53,0.6522057413253792
116,999.497,0.692323222735025
115,993.467,0.7022087592955158
114,987.437,0.6954186458412299
113,981.4069999999999,0.6653563379358015
112,975.377,0.5472237341732769
111,969.347,0.6187416093557729
110,963.317,0.4469536233779757
109,957.2860000000001,0.28920649276563387
108,951.2560000000001,0.3686577654375043
107,945.2260000000001,0.27595076663530355
106,939.196,0.34362296613230564
105,933.166,0.19140737443534137
104,927.1360000000001,0.6259834534279548
103,921.1060000000001,0.6251703983696991
102,915.075,0.5261961893377465
101,909.045,0.5290939683482425
100,903.015,0.5047159133901584
99,896.985,0.4777780274968741
98,890.955,0.66423352994687
97,884.925,0.6835591225214495
96,878.8939999999999,0.6747687222703693
95,872.8639999999999,0.6677612437645606
94,866.834,0.6021279470103095
93,860.804,0.622931941031036
92,854.7739999999999,0.5381111638712519
91,848.7439999999999,0.5620255302183365
90,842.7139999999999,0.5462444161878798
89,836.683,0.5251920470730759
88,830.653,0.47512145719132515
87,824.623,0.4903337054154498
86,818.5930000000001,0.4467182865589432
85,812.563,0.52238178504636
84,806.533,0.5673119198308499
83,800.503,0.5714662616097402
82,794.472,0.5758580933760001
81,788.442,0.5533688410088798
80,782.4119999999999,0.5049961352022401
79,776.382,0.4399107870271802
78,770.352,0.35681568620543996
77,764.322,0.1411989868533961
76,758.291,0.23206587131884965
75,752.2610000000001,0.19796826008289592
74,746.2310000000001,0.182541645347222
73,740.201,0.171690042785367
72,734.171,0.17186465096261994
71,728.1410000000001,0.14474867603489405
70,722.1110000000001,0.16995816758501764
69,716.08,0.1710592080707991
68,710.05,0.17416133391999997
67,704.02,0.16619855300064
66,697.99,0.15926930797872993
65,691.96,0.14397282698568012
64,685.93,0.1426882717356002
63,679.8989999999999,0.13715574324247598
62,673.8689999999999,0.12730146251816002
61,667.8389999999999,0.11729494329759997
60,661.809,0.10498456835848402
59,655.779,0.08460102813741605
58,649.749,0.08581056812432501
57,643.719,0.083558094500615
56,637.688,0.077364142893824
55,631.658,0.06669327988810196
54,625.628,0.06205811865144799
53,619.5980000000001,0.05985170902036801
52,613.568,0.053616050232080034
51,607.538,0.05116024230864599
50,601.508,0.04597626064305997
49,595.477,0.04286827876226696
48,589.447,0.03661379037207001
47,583.4169999999999,0.040228941674957004
46,577.387,0.036640571882514066
45,571.357,0.034492733551859944
44,565.327,0.033900667706334
43,559.2959999999999,0.03198318010166396
42,553.266,0.032714589884525976
41,547.236,0.031977996740132006
40,541.206,0.029393040163360046
39,535.1759999999999,0.03094191951177591
38,529.146,0.03079572676700005
37,523.116,0.027983234168175976
36,517.085,0.023207752354275118
35,511.055,0.027792842291965006
34,505.025,0.026487693908849974
33,498.995,0.02502712010023
32,492.965,0.024184128334759965
31,486.935,0.020145157505
30,480.905,0.021274872437999998
29,474.874,0.019256943761352015
28,468.844,0.016743960498736
27,462.814,0.014944849846151999
26,456.784,0.012540854656
25,450.754,0.010486251084372008
24,444.724,0.007604168201759996
23,438.69300000000004,0.004867663495718992
22,432.663,0.0038112712725109966
21,426.63300000000004,0.002498446705060797
20,420.603,0.0016793622468900021
19,414.57300000000004,0.0010229063684368011
18,408.543,0.0005713662762855001
17,402.51300000000003,0.0002933699810075996
16,396.48199999999997,6.677702247744143e-05
15,390.452,4.58686246283648e-05
14,384.42199999999997,1.7335544620971408e-05
13,378.392,1.3619403786252962e-05
12,372.36199999999997,6.5380237670671395e-06
11,366.332,5.099974901547952e-06
10,360.30199999999996,3.0582843959933374e-06
9,354.27099999999996,2.6837414783137776e-06
8,348.241,1.9264472034919492e-06
7,342.211,2.0208969539753583e-06
6,336.181,1.8011067122115037e-06
5,330.151,2.4156357259385643e-06
4,324.121,1.7791164285124095e-06
3,318.09,1.2946791548552744e-06
2,312.06,7.47261829322749e-07
1,306.03,1.4082428322458177e-07
0,300.0,5.8882492620899994e-09
,wl,power
199,1500.0,0.1740559728364
198,1493.97,0.1413361551224704
197,1487.94,0.06476525804166469
196,1481.91,0.045220160828916695
195,1475.88,0.059339411469019714
194,1469.85,0.040667080241319965
193,1463.82,0.09500113064055403
192,1457.79,0.0941489337525235
191,1451.76,0.035111388951287674
190,1445.73,0.020815794297274065
189,1439.7,0.028883256511959655
188,1433.67,0.01693667912444409
187,1427.64,0.013291941325048316
186,1421.61,0.020088229805925978
185,1415.58,0.013001701488860198
184,1409.55,0.0003367675312963543
183,1403.52,0.0009647909062251229
182,1397.49,0.0004104507959383834
181,1391.46,0.0001247653135974322
180,1385.43,1.4450748907766575e-06
179,1379.4,4.066487297166571e-05
178,1373.37,6.004014339438812e-05
177,1367.34,2.090769956108408e-06
176,1361.31,2.112059667398293e-09
175,1355.28,1.015727961721075e-05
174,1349.25,0.010160826388365
173,1343.22,0.07236474201305912
172,1337.19,0.10269611062885045
171,1331.16,0.08690429450246405
170,1325.13,0.18573785488542635
169,1319.1,0.1563546012569405
168,1313.07,0.18705326554878693
167,1307.04,0.19417708778905504
166,1301.01,0.2427393809817928
165,1294.97,0.285480779194696
164,1288.94,0.2997950198796816
163,1282.91,0.30249234139200215
162,1276.88,0.31791821999431624
161,1270.85,0.3083812861981585
160,1264.82,0.29793924151965484
159,1258.79,0.3278823256058405
158,1252.76,0.34180575822808007
157,1246.73,0.350768828696636
156,1240.7,0.3557219422023
155,1234.67,0.3612393478042237
154,1228.64,0.36179435160175205
153,1222.61,0.3456392132324256
152,1216.58,0.35462438931628865
151,1210.55,0.33511574029248103
150,1204.52,0.30673714236479893
149,1198.49,0.3043875230535145
148,1192.46,0.35207764579129147
147,1186.43,0.35387480456795894
146,1180.4,0.33744512450180103
145,1174.37,0.28719712623221044
144,1168.34,0.3194154389051358
143,1162.31,0.29564644968620507
142,1156.28,0.22400345331976731
141,1150.25,0.11082018497280002
140,1144.22,0.0951554076394447
139,1138.19,0.17721502393041713
138,1132.16,0.17917481596429463
137,1126.13,0.05342972340076312
136,1120.1,0.1206861576688567
135,1114.07,0.24655265299267468
134,1108.04,0.3487188352236161
133,1102.01,0.39764078716054
132,1095.98,0.43259723800167577
131,1089.95,0.4839280458986992
130,1083.92,0.5083335606412788
129,1077.89,0.5320642894773299
128,1071.86,0.5449075907975001
127,1065.83,0.5487769342020008
126,1059.8,0.5618440449989994
125,1053.77,0.57810807102484
124,1047.74,0.5947161604384001
123,1041.71,0.6089429723736002
122,1035.68,0.6235884536724
121,1029.65,0.6340561235732504
120,1023.62,0.6396486145449999
119,1017.59,0.6585328115064004
118,1011.56,0.6707717724656002
117,1005.53,0.6522057413253792
116,999.497,0.692323222735025
115,993.467,0.7022087592955158
114,987.437,0.6954186458412299
113,981.4069999999999,0.6653563379358015
112,975.377,0.5472237341732769
111,969.347,0.6187416093557729
110,963.317,0.4469536233779757
109,957.2860000000001,0.28920649276563387
108,951.2560000000001,0.3686577654375043
107,945.2260000000001,0.27595076663530355
106,939.196,0.34362296613230564
105,933.166,0.19140737443534137
104,927.1360000000001,0.6259834534279548
103,921.1060000000001,0.6251703983696991
102,915.075,0.5261961893377465
101,909.045,0.5290939683482425
100,903.015,0.5047159133901584
99,896.985,0.4777780274968741
98,890.955,0.66423352994687
97,884.925,0.6835591225214495
96,878.8939999999999,0.6747687222703693
95,872.8639999999999,0.6677612437645606
94,866.834,0.6021279470103095
93,860.804,0.622931941031036
92,854.7739999999999,0.5381111638712519
91,848.7439999999999,0.5620255302183365
90,842.7139999999999,0.5462444161878798
89,836.683,0.5251920470730759
88,830.653,0.47512145719132515
87,824.623,0.4903337054154498
86,818.5930000000001,0.4467182865589432
85,812.563,0.52238178504636
84,806.533,0.5673119198308499
83,800.503,0.5714662616097402
82,794.472,0.5758580933760001
81,788.442,0.5533688410088798
80,782.4119999999999,0.5049961352022401
79,776.382,0.4399107870271802
78,770.352,0.35681568620543996
77,764.322,0.1411989868533961
76,758.291,0.23206587131884965
75,752.2610000000001,0.19796826008289592
74,746.2310000000001,0.182541645347222
73,740.201,0.171690042785367
72,734.171,0.17186465096261994
71,728.1410000000001,0.14474867603489405
70,722.1110000000001,0.16995816758501764
69,716.08,0.1710592080707991
68,710.05,0.17416133391999997
67,704.02,0.16619855300064
66,697.99,0.15926930797872993
65,691.96,0.14397282698568012
64,685.93,0.1426882717356002
63,679.8989999999999,0.13715574324247598
62,673.8689999999999,0.12730146251816002
61,667.8389999999999,0.11729494329759997
60,661.809,0.10498456835848402
59,655.779,0.08460102813741605
58,649.749,0.08581056812432501
57,643.719,0.083558094500615
56,637.688,0.077364142893824
55,631.658,0.06669327988810196
54,625.628,0.06205811865144799
53,619.5980000000001,0.05985170902036801
52,613.568,0.053616050232080034
51,607.538,0.05116024230864599
50,601.508,0.04597626064305997
49,595.477,0.04286827876226696
48,589.447,0.03661379037207001
47,583.4169999999999,0.040228941674957004
46,577.387,0.036640571882514066
45,571.357,0.034492733551859944
44,565.327,0.033900667706334
43,559.2959999999999,0.03198318010166396
42,553.266,0.032714589884525976
41,547.236,0.031977996740132006
40,541.206,0.029393040163360046
39,535.1759999999999,0.03094191951177591
38,529.146,0.03079572676700005
37,523.116,0.027983234168175976
36,517.085,0.023207752354275118
35,511.055,0.027792842291965006
34,505.025,0.026487693908849974
33,498.995,0.02502712010023
32,492.965,0.024184128334759965
31,486.935,0.020145157505
30,480.905,0.021274872437999998
29,474.874,0.019256943761352015
28,468.844,0.016743960498736
27,462.814,0.014944849846151999
26,456.784,0.012540854656
25,450.754,0.010486251084372008
24,444.724,0.007604168201759996
23,438.69300000000004,0.004867663495718992
22,432.663,0.0038112712725109966
21,426.63300000000004,0.002498446705060797
20,420.603,0.0016793622468900021
19,414.57300000000004,0.0010229063684368011
18,408.543,0.0005713662762855001
17,402.51300000000003,0.0002933699810075996
16,396.48199999999997,6.677702247744143e-05
15,390.452,4.58686246283648e-05
14,384.42199999999997,1.7335544620971408e-05
13,378.392,1.3619403786252962e-05
12,372.36199999999997,6.5380237670671395e-06
11,366.332,5.099974901547952e-06
10,360.30199999999996,3.0582843959933374e-06
9,354.27099999999996,2.6837414783137776e-06
8,348.241,1.9264472034919492e-06
7,342.211,2.0208969539753583e-06
6,336.181,1.8011067122115037e-06
5,330.151,2.4156357259385643e-06
4,324.121,1.7791164285124095e-06
3,318.09,1.2946791548552744e-06
2,312.06,7.47261829322749e-07
1,306.03,1.4082428322458177e-07
0,300.0,5.8882492620899994e-09
,wl,power
199,1500.0,0.1740559728364
198,1493.97,0.1413361551224704
197,1487.94,0.06476525804166469
196,1481.91,0.045220160828916695
195,1475.88,0.059339411469019714
194,1469.85,0.040667080241319965
193,1463.82,0.09500113064055403
192,1457.79,0.0941489337525235
191,1451.76,0.035111388951287674
190,1445.73,0.020815794297274065
189,1439.7,0.028883256511959655
188,1433.67,0.01693667912444409
187,1427.64,0.013291941325048316
186,1421.61,0.020088229805925978
185,1415.58,0.013001701488860198
184,1409.55,0.0003367675312963543
183,1403.52,0.0009647909062251229
182,1397.49,0.0004104507959383834
181,1391.46,0.0001247653135974322
180,1385.43,1.4450748907766575e-06
179,1379.4,4.066487297166571e-05
178,1373.37,6.004014339438812e-05
177,1367.34,2.090769956108408e-06
176,1361.31,2.112059667398293e-09
175,1355.28,1.015727961721075e-05
174,1349.25,0.010160826388365
173,1343.22,0.07236474201305912
172,1337.19,0.10269611062885045
171,1331.16,0.08690429450246405
170,1325.13,0.18573785488542635
169,1319.1,0.1563546012569405
168,1313.07,0.18705326554878693
167,1307.04,0.19417708778905504
166,1301.01,0.2427393809817928
165,1294.97,0.285480779194696
164,1288.94,0.2997950198796816
163,1282.91,0.30249234139200215
162,1276.88,0.31791821999431624
161,1270.85,0.3083812861981585
160,1264.82,0.29793924151965484
159,1258.79,0.3278823256058405
158,1252.76,0.34180575822808007
157,1246.73,0.350768828696636
156,1240.7,0.3557219422023
155,1234.67,0.3612393478042237
154,1228.64,0.36179435160175205
153,1222.61,0.3456392132324256
152,1216.58,0.35462438931628865
151,1210.55,0.33511574029248103
150,1204.52,0.30673714236479893
149,1198.49,0.3043875230535145
148,1192.46,0.35207764579129147
147,1186.43,0.35387480456795894
146,1180.4,0.33744512450180103
145,1174.37,0.28719712623221044
144,1168.34,0.3194154389051358
143,1162.31,0.29564644968620507
142,1156.28,0.22400345331976731
141,1150.25,0.11082018497280002
140,1144.22,0.0951554076394447
139,1138.19,0.17721502393041713
138,1132.16,0.17917481596429463
137,1126.13,0.05342972340076312
136,1120.1,0.1206861576688567
135,1114.07,0.24655265299267468
134,1108.04,0.3487188352236161
133,1102.01,0.39764078716054
132,1095.98,0.43259723800167577
131,1089.95,0.4839280458986992
130,1083.92,0.5083335606412788
129,1077.89,0.5320642894773299
128,1071.86,0.5449075907975001
127,1065.83,0.5487769342020008
126,1059.8,0.5618440449989994
125,1053.77,0.57810807102484
124,1047.74,0.5947161604384001
123,1041.71,0.6089429723736002
122,1035.68,0.6235884536724
121,1029.65,0.6340561235732504
120,1023.62,0.6396486145449999
119,1017.59,0.6585328115064004
118,1011.56,0.6707717724656002
117,1005.53,0.6522057413253792
116,999.497,0.692323222735025
115,993.467,0.7022087592955158
114,987.437,0.6954186458412299
113,981.4069999999999,0.6653563379358015
112,975.377,0.5472237341732769
111,969.347,0.6187416093557729
110,963.317,0.4469536233779757
109,957.2860000000001,0.28920649276563387
108,951.2560000000001,0.3686577654375043
107,945.2260000000001,0.27595076663530355
106,939.196,0.34362296613230564
105,933.166,0.19140737443534137
104,927.1360000000001,0.6259834534279548
103,921.1060000000001,0.6251703983696991
102,915.075,0.5261961893377465
101,909.045,0.5290939683482425
100,903.015,0.5047159133901584
99,896.985,0.4777780274968741
98,890.955,0.66423352994687
97,884.925,0.6835591225214495
96,878.8939999999999,0.6747687222703693
95,872.8639999999999,0.6677612437645606
94,866.834,0.6021279470103095
93,860.804,0.622931941031036
92,854.7739999999999,0.5381111638712519
91,848.7439999999999,0.5620255302183365
90,842.7139999999999,0.5462444161878798
89,836.683,0.5251920470730759
88,830.653,0.47512145719132515
87,824.623,0.4903337054154498
86,818.5930000000001,0.4467182865589432
85,812.563,0.52238178504636
84,806.533,0.5673119198308499
83,800.503,0.5714662616097402
82,794.472,0.5758580933760001
81,788.442,0.5533688410088798
80,782.4119999999999,0.5049961352022401
79,776.382,0.4399107870271802
78,770.352,0.35681568620543996
77,764.322,0.1411989868533961
76,758.291,0.23206587131884965
75,752.2610000000001,0.19796826008289592
74,746.2310000000001,0.182541645347222
73,740.201,0.171690042785367
72,734.171,0.17186465096261994
71,728.1410000000001,0.14474867603489405
70,722.1110000000001,0.16995816758501764
69,716.08,0.1710592080707991
68,710.05,0.17416133391999997
67,704.02,0.16619855300064
66,697.99,0.15926930797872993
65,691.96,0.14397282698568012
64,685.93,0.1426882717356002
63,679.8989999999999,0.13715574324247598
62,673.8689999999999,0.12730146251816002
61,667.8389999999999,0.11729494329759997
60,661.809,0.10498456835848402
59,655.779,0.08460102813741605
58,649.749,0.08581056812432501
57,643.719,0.083558094500615
56,637.688,0.077364142893824
55,631.658,0.06669327988810196
54,625.628,0.06205811865144799
53,619.5980000000001,0.05985170902036801
52,613.568,0.053616050232080034
51,607.538,0.05116024230864599
50,601.508,0.04597626064305997
49,595.477,0.04286827876226696
48,589.447,0.03661379037207001
47,583.4169999999999,0.040228941674957004
46,577.387,0.036640571882514066
45,571.357,0.034492733551859944
44,565.327,0.033900667706334
43,559.2959999999999,0.03198318010166396
42,553.266,0.032714589884525976
41,547.236,0.031977996740132006
40,541.206,0.029393040163360046
39,535.1759999999999,0.03094191951177591
38,529.146,0.03079572676700005
37,523.116,0.027983234168175976
36,517.085,0.023207752354275118
35,511.055,0.027792842291965006
34,505.025,0.026487693908849974
33,498.995,0.02502712010023
32,492.965,0.024184128334759965
31,486.935,0.020145157505
30,480.905,0.021274872437999998
29,474.874,0.019256943761352015
28,468.844,0.016743960498736
27,462.814,0.014944849846151999
26,456.784,0.012540854656
25,450.754,0.010486251084372008
24,444.724,0.007604168201759996
23,438.69300000000004,0.004867663495718992
22,432.663,0.0038112712725109966
21,426.63300000000004,0.002498446705060797
20,420.603,0.0016793622468900021
19,414.57300000000004,0.0010229063684368011
18,408.543,0.0005713662762855001
17,402.51300000000003,0.0002933699810075996
16,396.48199999999997,6.677702247744143e-05
15,390.452,4.58686246283648e-05
14,384.42199999999997,1.7335544620971408e-05
13,378.392,1.3619403786252962e-05
12,372.36199999999997,6.5380237670671395e-06
11,366.332,5.099974901547952e-06
10,360.30199999999996,3.0582843959933374e-06
9,354.27099999999996,2.6837414783137776e-06
8,348.241,1.9264472034919492e-06
7,342.211,2.0208969539753583e-06
6,336.181,1.8011067122115037e-06
5,330.151,2.4156357259385643e-06
4,324.121,1.7791164285124095e-06
3,318.09,1.2946791548552744e-06
2,312.06,7.47261829322749e-07
1,306.03,1.4082428322458177e-07
0,300.0,5.8882492620899994e-09
