Wavelength,Responsivity
631.2,0.43744
631.3,0.43756
631.4,0.43768
631.5,0.4378
631.6,0.43792
631.7,0.43804
631.8,0.43816
631.9,0.43828
632.0,0.4384
632.1,0.43852
632.2,0.43864
632.3,0.43876
632.4,0.43888
632.5,0.439
632.6,0.43912
632.7,0.43924
632.8,0.43936
632.9,0.43948
633.0,0.4396
633.1,0.43972
633.2,0.43984
633.3,0.43996
633.4,0.44008
633.5,0.4402
633.6,0.44032
633.7,0.44044
633.8,0.44056
633.9,0.44068
634.0,0.4408
634.1,0.44092
634.2,0.44104
634.3,0.44116
634.4,0.44128
634.5,0.4414
634.6,0.44152
634.7,0.44164
634.8,0.44176
634.9,0.44188
635.0,0.442
635.1,0.44212
635.2,0.44224
635.3,0.44236
635.4,0.44248
635.5,0.4426
635.6,0.44272
635.7,0.44284
635.8,0.44296
635.9,0.44308
636.0,0.4432
636.1,0.44332
636.2,0.44344
636.3,0.44356
636.4,0.44368
636.5,0.4438
636.6,0.44392
636.7,0.44404
636.8,0.44416
636.9,0.44428
637.0,0.4444
637.1,0.44452
637.2,0.44464
637.3,0.44476
637.4,0.44488
637.5,0.445
637.6,0.44512
637.7,0.44524
637.8,0.44536
637.9,0.44548
638.0,0.4456
638.1,0.44572
638.2,0.44584
638.3,0.44596
638.4,0.44608
638.5,0.4462
638.6,0.44632
638.7,0.44644
638.8,0.44656
638.9,0.44668
639.0,0.4468
639.1,0.44692
639.2,0.44704
639.3,0.44716
639.4,0.44728
639.5,0.4474
639.6,0.44752
639.7,0.44764
639.8,0.44776
639.9,0.44788
640.0,0.448
640.1,0.4481
640.2,0.4482
640.3,0.4483
640.4,0.4484
640.5,0.4485
640.6,0.4486
640.7,0.4487
640.8,0.4488
640.9,0.4489
641.0,0.449
641.1,0.4491
641.2,0.4492
641.3,0.4493
641.4,0.4494
641.5,0.4495
641.6,0.4496
641.7,0.4497
641.8,0.4498
641.9,0.4499
642.0,0.45
642.1,0.4501
642.2,0.4502
642.3,0.4503
642.4,0.4504
642.5,0.4505
642.6,0.4506
642.7,0.4507
642.8,0.4508
642.9,0.4509
643.0,0.451
643.1,0.4511
643.2,0.4512
643.3,0.4513
643.4,0.4514
643.5,0.4515
643.6,0.4516
643.7,0.4517
643.8,0.4518
643.9,0.4519
644.0,0.452
644.1,0.4521
644.2,0.4522
644.3,0.4523
644.4,0.4524
644.5,0.4525
644.6,0.4526
644.7,0.4527
644.8,0.4528
644.9,0.4529
645.0,0.453
645.1,0.4531
645.2,0.4532
645.3,0.4533
645.4,0.4534
645.5,0.4535
645.6,0.4536
645.7,0.4537
645.8,0.4538
645.9,0.4539
646.0,0.454
646.1,0.4541
646.2,0.4542
646.3,0.4543
646.4,0.4544
646.5,0.4545
646.6,0.4546
646.7,0.4547
646.8,0.4548
646.9,0.4549
647.0,0.455
647.1,0.4551
647.2,0.4552
647.3,0.4553
647.4,0.4554
647.5,0.4555
647.6,0.4556
647.7,0.4557
647.8,0.4558
647.9,0.4559
648.0,0.456
648.1,0.4561
648.2,0.4562
648.3,0.4563
648.4,0.4564
648.5,0.4565
648.6,0.4566
648.7,0.4567
648.8,0.4568
648.9,0.4569
649.0,0.457
649.1,0.4571
649.2,0.4572
649.3,0.4573
649.4,0.4574
649.5,0.4575
649.6,0.4576
649.7,0.4577
649.8,0.4578
649.9,0.4579
650.0,0.458
650.1,0.4581
650.2,0.4582
650.3,0.4583
650.4,0.4584
650.5,0.4585
650.6,0.4586
650.7,0.4587
650.8,0.4588
650.9,0.4589
651.0,0.459
651.1,0.4591
651.2,0.4592
651.3,0.4593
651.4,0.4594
651.5,0.4595
651.6,0.4596
651.7,0.4597
651.8,0.4598
651.9,0.4599
652.0,0.46
652.1,0.4601
652.2,0.4602
652.3,0.4603
652.4,0.4604
652.5,0.4605
652.6,0.4606
652.7,0.4607
652.8,0.4608
652.9,0.4609
653.0,0.461
653.1,0.4611
653.2,0.4612
653.3,0.4613
653.4,0.4614
653.5,0.4615
653.6,0.4616
653.7,0.4617
653.8,0.4618
653.9,0.4619
654.0,0.462
654.1,0.4621
654.2,0.4622
654.3,0.4623
654.4,0.4624
654.5,0.4625
654.6,0.4626
654.7,0.4627
654.8,0.4628
654.9,0.4629
655.0,0.463
655.1,0.4631
655.2,0.4632
655.3,0.4633
655.4,0.4634
655.5,0.4635
655.6,0.4636
655.7,0.4637
655.8,0.4638
655.9,0.4639
656.0,0.464
656.1,0.4641
656.2,0.4642
656.3,0.4643
656.4,0.4644
656.5,0.4645
656.6,0.4646
656.7,0.4647
656.8,0.4648
656.9,0.4649
657.0,0.465
657.1,0.4651
657.2,0.4652
657.3,0.4653
657.4,0.4654
657.5,0.4655
657.6,0.4656
657.7,0.4657
657.8,0.4658
657.9,0.4659
658.0,0.466
658.1,0.4661
658.2,0.4662
658.3,0.4663
658.4,0.4664
658.5,0.4665
658.6,0.4666
658.7,0.4667
658.8,0.4668
658.9,0.4669
659.0,0.467
659.1,0.4671
659.2,0.4672
659.3,0.4673
659.4,0.4674
659.5,0.4675
659.6,0.4676
659.7,0.4677
659.8,0.4678
659.9,0.4679
660.0,0.468
660.1,0.4681
660.2,0.4682
660.3,0.4683
660.4,0.4684
660.5,0.4685
660.6,0.4686
660.7,0.4687
660.8,0.4688
660.9,0.4689
661.0,0.469
661.1,0.4691
661.2,0.4692
661.3,0.4693
661.4,0.4694
661.5,0.4695
661.6,0.4696
661.7,0.4697
661.8,0.4698
661.9,0.4699
662.0,0.47
662.1,0.4701
662.2,0.4702
662.3,0.4703
662.4,0.4704
662.5,0.4705
662.6,0.4706
662.7,0.4707
662.8,0.4708
662.9,0.4709
663.0,0.471
663.1,0.4711
663.2,0.4712
663.3,0.4713
663.4,0.4714
663.5,0.4715
663.6,0.4716
663.7,0.4717
663.8,0.4718
663.9,0.4719
664.0,0.472
664.1,0.4721
664.2,0.4722
664.3,0.4723
664.4,0.4724
664.5,0.4725
664.6,0.4726
664.7,0.4727
664.8,0.4728
664.9,0.4729
665.0,0.473
665.1,0.4731
665.2,0.4732
665.3,0.4733
665.4,0.4734
665.5,0.4735
665.6,0.4736
665.7,0.4737
665.8,0.4738
665.9,0.4739
666.0,0.474
666.1,0.4741
666.2,0.4742
666.3,0.4743
666.4,0.4744
666.5,0.4745
666.6,0.4746
666.7,0.4747
666.8,0.4748
666.9,0.4749
667.0,0.475
667.1,0.4751
667.2,0.4752
667.3,0.4753
667.4,0.4754
667.5,0.4755
667.6,0.4756
667.7,0.4757
667.8,0.4758
667.9,0.4759
668.0,0.476
668.1,0.4761
668.2,0.4762
668.3,0.4763
668.4,0.4764
668.5,0.4765
668.6,0.4766
668.7,0.4767
668.8,0.4768
668.9,0.4769
669.0,0.477
669.1,0.4771
669.2,0.4772
669.3,0.4773
669.4,0.4774
669.5,0.4775
669.6,0.4776
669.7,0.4777
669.8,0.4778
669.9,0.4779
670.0,0.478
670.1,0.4781
670.2,0.4782
670.3,0.4783
670.4,0.4784
670.5,0.4785
670.6,0.4786
670.7,0.4787
670.8,0.4788
670.9,0.4789
671.0,0.479
671.1,0.4791
671.2,0.4792
671.3,0.4793
671.4,0.4794
671.5,0.4795
671.6,0.4796
671.7,0.4797
671.8,0.4798
671.9,0.4799
672.0,0.48
672.1,0.4801
672.2,0.4802
672.3,0.4803
672.4,0.4804
672.5,0.4805
672.6,0.4806
672.7,0.4807
672.8,0.4808
672.9,0.4809
673.0,0.481
673.1,0.4811
673.2,0.4812
673.3,0.4813
673.4,0.4814
673.5,0.4815
673.6,0.4816
673.7,0.4817
673.8,0.4818
673.9,0.4819
674.0,0.482
674.1,0.4821
674.2,0.4822
674.3,0.4823
674.4,0.4824
674.5,0.4825
674.6,0.4826
674.7,0.4827
674.8,0.4828
674.9,0.4829
675.0,0.483
675.1,0.4831
675.2,0.4832
675.3,0.4833
675.4,0.4834
675.5,0.4835
675.6,0.4836
675.7,0.4837
675.8,0.4838
675.9,0.4839
676.0,0.484
676.1,0.4841
676.2,0.4842
676.3,0.4843
676.4,0.4844
676.5,0.4845
676.6,0.4846
676.7,0.4847
676.8,0.4848
676.9,0.4849
677.0,0.485
677.1,0.4851
677.2,0.4852
677.3,0.4853
677.4,0.4854
677.5,0.4855
677.6,0.4856
677.7,0.4857
677.8,0.4858
677.9,0.4859
678.0,0.486
678.1,0.4861
678.2,0.4862
678.3,0.4863
678.4,0.4864
678.5,0.4865
678.6,0.4866
678.7,0.4867
678.8,0.4868
678.9,0.4869
679.0,0.487
679.1,0.4871
679.2,0.4872
679.3,0.4873
679.4,0.4874
679.5,0.4875
679.6,0.4876
679.7,0.4877
679.8,0.4878
679.9,0.4879
680.0,0.488
680.1,0.488105
680.2,0.48821
680.3,0.488315
680.4,0.48842
680.5,0.488525
680.6,0.48863
680.7,0.488735
680.8,0.48884
680.9,0.488945
681.0,0.48905
681.1,0.489155
681.2,0.48926
681.3,0.489365
681.4,0.48947
681.5,0.489575
681.6,0.48968
681.7,0.489785
681.8,0.48989
681.9,0.489995
682.0,0.4901
682.1,0.490205
682.2,0.49031
682.3,0.490415
682.4,0.49052
682.5,0.490625
682.6,0.49073
682.7,0.490835
682.8,0.49094
682.9,0.491045
683.0,0.49115
683.1,0.491255
683.2,0.49136
683.3,0.491465
683.4,0.49157
683.5,0.491675
683.6,0.49178
683.7,0.491885
683.8,0.49199
683.9,0.492095
684.0,0.4922
684.1,0.492305
684.2,0.49241
684.3,0.492515
684.4,0.49262
684.5,0.492725
684.6,0.49283
684.7,0.492935
684.8,0.49304
684.9,0.493145
685.0,0.49325
685.1,0.493355
685.2,0.49346
685.3,0.493565
685.4,0.49367
685.5,0.493775
685.6,0.49388
685.7,0.493985
685.8,0.49409
685.9,0.494195
686.0,0.4943
686.1,0.494405
686.2,0.49451
686.3,0.494615
686.4,0.49472
686.5,0.494825
686.6,0.49493
686.7,0.495035
686.8,0.49514
686.9,0.495245
687.0,0.49535
687.1,0.495455
687.2,0.49556
687.3,0.495665
687.4,0.49577
687.5,0.495875
687.6,0.49598
687.7,0.496085
687.8,0.49619
687.9,0.496295
688.0,0.4964
688.1,0.496505
688.2,0.49661
688.3,0.496715
688.4,0.49682
688.5,0.496925
688.6,0.49703
688.7,0.497135
688.8,0.49724
688.9,0.497345
689.0,0.49745
689.1,0.497555
689.2,0.49766
689.3,0.497765
689.4,0.49787
689.5,0.497975
689.6,0.49808
689.7,0.498185
689.8,0.49829
689.9,0.498395
690.0,0.4985
690.1,0.498605
690.2,0.49871
690.3,0.498815
690.4,0.49892
690.5,0.499025
690.6,0.49913
690.7,0.499235
690.8,0.49934
690.9,0.499445
691.0,0.49955
691.1,0.499655
691.2,0.49976
691.3,0.499865
691.4,0.49997
691.5,0.500075
691.6,0.50018
691.7,0.500285
691.8,0.50039
691.9,0.500495
692.0,0.5006
692.1,0.500705
692.2,0.50081
692.3,0.500915
692.4,0.50102
692.5,0.501125
692.6,0.50123
692.7,0.501335
692.8,0.50144
692.9,0.501545
693.0,0.50165
693.1,0.501755
693.2,0.50186
693.3,0.501965
693.4,0.50207
693.5,0.502175
693.6,0.50228
693.7,0.502385
693.8,0.50249
693.9,0.502595
694.0,0.5027
694.1,0.502805
694.2,0.50291
694.3,0.503015
694.4,0.50312
694.5,0.503225
694.6,0.50333
694.7,0.503435
694.8,0.50354
694.9,0.503645
695.0,0.50375
695.1,0.503855
695.2,0.50396
695.3,0.504065
695.4,0.50417
695.5,0.504275
695.6,0.50438
695.7,0.504485
695.8,0.50459
695.9,0.504695
696.0,0.5048
696.1,0.504905
696.2,0.50501
696.3,0.505115
696.4,0.50522
696.5,0.505325
696.6,0.50543
696.7,0.505535
696.8,0.50564
696.9,0.505745
697.0,0.50585
697.1,0.505955
697.2,0.50606
697.3,0.506165
697.4,0.50627
697.5,0.506375
697.6,0.50648
697.7,0.506585
697.8,0.50669
697.9,0.506795
698.0,0.5069
698.1,0.507005
698.2,0.50711
698.3,0.507215
698.4,0.50732
698.5,0.507425
698.6,0.50753
698.7,0.507635
698.8,0.50774
698.9,0.507845
699.0,0.50795
699.1,0.508055
699.2,0.50816
699.3,0.508265
699.4,0.50837
699.5,0.508475
699.6,0.50858
699.7,0.508685
699.8,0.50879
699.9,0.508895
700.0,0.509
700.1,0.5091
700.2,0.5092
700.3,0.5093
700.4,0.5094
700.5,0.5095
700.6,0.5096
700.7,0.5097
700.8,0.5098
700.9,0.5099
701.0,0.51
701.1,0.5101
701.2,0.5102
701.3,0.5103
701.4,0.5104
701.5,0.5105
701.6,0.5106
701.7,0.5107
701.8,0.5108
701.9,0.5109
702.0,0.511
702.1,0.5111
702.2,0.5112
702.3,0.5113
702.4,0.5114
702.5,0.5115
702.6,0.5116
702.7,0.5117
702.8,0.5118
702.9,0.5119
703.0,0.512
703.1,0.5121
703.2,0.5122
703.3,0.5123
703.4,0.5124
703.5,0.5125
703.6,0.5126
703.7,0.5127
703.8,0.5128
703.9,0.5129
704.0,0.513
704.1,0.5131
704.2,0.5132
704.3,0.5133
704.4,0.5134
704.5,0.5135
704.6,0.5136
704.7,0.5137
704.8,0.5138
704.9,0.5139
705.0,0.514
705.1,0.5141
705.2,0.5142
705.3,0.5143
705.4,0.5144
705.5,0.5145
705.6,0.5146
705.7,0.5147
705.8,0.5148
705.9,0.5149
706.0,0.515
706.1,0.5151
706.2,0.5152
706.3,0.5153
706.4,0.5154
706.5,0.5155
706.6,0.5156
706.7,0.5157
706.8,0.5158
706.9,0.5159
707.0,0.516
707.1,0.5161
707.2,0.5162
707.3,0.5163
707.4,0.5164
707.5,0.5165
707.6,0.5166
707.7,0.5167
707.8,0.5168
707.9,0.5169
708.0,0.517
708.1,0.5171
708.2,0.5172
708.3,0.5173
708.4,0.5174
708.5,0.5175
708.6,0.5176
708.7,0.5177
708.8,0.5178
708.9,0.5179
709.0,0.518
709.1,0.5181
709.2,0.5182
709.3,0.5183
709.4,0.5184
709.5,0.5185
709.6,0.5186
709.7,0.5187
709.8,0.5188
709.9,0.5189
710.0,0.519
710.1,0.5191
710.2,0.5192
710.3,0.5193
710.4,0.5194
710.5,0.5195
710.6,0.5196
710.7,0.5197
710.8,0.5198
710.9,0.5199
711.0,0.52
711.1,0.5201
711.2,0.5202
711.3,0.5203
711.4,0.5204
711.5,0.5205
711.6,0.5206
711.7,0.5207
711.8,0.5208
711.9,0.5209
712.0,0.521
712.1,0.5211
712.2,0.5212
712.3,0.5213
712.4,0.5214
712.5,0.5215
712.6,0.5216
712.7,0.5217
712.8,0.5218
712.9,0.5219
713.0,0.522
713.1,0.5221
713.2,0.5222
713.3,0.5223
713.4,0.5224
713.5,0.5225
713.6,0.5226
713.7,0.5227
713.8,0.5228
713.9,0.5229
714.0,0.523
714.1,0.5231
714.2,0.5232
714.3,0.5233
714.4,0.5234
714.5,0.5235
714.6,0.5236
714.7,0.5237
714.8,0.5238
714.9,0.5239
715.0,0.524
715.1,0.5241
715.2,0.5242
715.3,0.5243
715.4,0.5244
715.5,0.5245
715.6,0.5246
715.7,0.5247
715.8,0.5248
715.9,0.5249
716.0,0.525
716.1,0.5251
716.2,0.5252
716.3,0.5253
716.4,0.5254
716.5,0.5255
716.6,0.5256
716.7,0.5257
716.8,0.5258
716.9,0.5259
717.0,0.526
717.1,0.5261
717.2,0.5262
717.3,0.5263
717.4,0.5264
717.5,0.5265
717.6,0.5266
717.7,0.5267
717.8,0.5268
717.9,0.5269
718.0,0.527
718.1,0.5271
718.2,0.5272
718.3,0.5273
718.4,0.5274
718.5,0.5275
718.6,0.5276
718.7,0.5277
718.8,0.5278
718.9,0.5279
719.0,0.528
719.1,0.5281
719.2,0.5282
719.3,0.5283
719.4,0.5284
719.5,0.5285
719.6,0.5286
719.7,0.5287
719.8,0.5288
719.9,0.5289
720.0,0.529
720.1,0.529095
720.2,0.52919
720.3,0.529285
720.4,0.52938
720.5,0.529475
720.6,0.52957
720.7,0.529665
720.8,0.52976
720.9,0.529855
721.0,0.52995
721.1,0.530045
721.2,0.53014
721.3,0.530235
721.4,0.53033
721.5,0.530425
721.6,0.53052
721.7,0.530615
721.8,0.53071
721.9,0.530805
722.0,0.5309
722.1,0.530995
722.2,0.53109
722.3,0.531185
722.4,0.53128
722.5,0.531375
722.6,0.53147
722.7,0.531565
722.8,0.53166
722.9,0.531755
723.0,0.53185
723.1,0.531945
723.2,0.53204
723.3,0.532135
723.4,0.53223
723.5,0.532325
723.6,0.53242
723.7,0.532515
723.8,0.53261
723.9,0.532705
724.0,0.5328
724.1,0.532895
724.2,0.53299
724.3,0.533085
724.4,0.53318
724.5,0.533275
724.6,0.53337
724.7,0.533465
724.8,0.53356
724.9,0.533655
725.0,0.53375
725.1,0.533845
725.2,0.53394
725.3,0.534035
725.4,0.53413
725.5,0.534225
725.6,0.53432
725.7,0.534415
725.8,0.53451
725.9,0.534605
726.0,0.5347
726.1,0.534795
726.2,0.53489
726.3,0.534985
726.4,0.53508
726.5,0.535175
726.6,0.53527
726.7,0.535365
726.8,0.53546
726.9,0.535555
727.0,0.53565
727.1,0.535745
727.2,0.53584
727.3,0.535935
727.4,0.53603
727.5,0.536125
727.6,0.53622
727.7,0.536315
727.8,0.53641
727.9,0.536505
728.0,0.5366
728.1,0.536695
728.2,0.53679
728.3,0.536885
728.4,0.53698
728.5,0.537075
728.6,0.53717
728.7,0.537265
728.8,0.53736
728.9,0.537455
729.0,0.53755
729.1,0.537645
729.2,0.53774
729.3,0.537835
729.4,0.53793
729.5,0.538025
729.6,0.53812
729.7,0.538215
729.8,0.53831
729.9,0.538405
730.0,0.5385
730.1,0.538595
730.2,0.53869
730.3,0.538785
730.4,0.53888
730.5,0.538975
730.6,0.53907
730.7,0.539165
730.8,0.53926
730.9,0.539355
731.0,0.53945
731.1,0.539545
731.2,0.53964
731.3,0.539735
731.4,0.53983
731.5,0.539925
731.6,0.54002
731.7,0.540115
731.8,0.54021
731.9,0.540305
732.0,0.5404
732.1,0.540495
732.2,0.54059
732.3,0.540685
732.4,0.54078
732.5,0.540875
732.6,0.54097
732.7,0.541065
732.8,0.54116
732.9,0.541255
733.0,0.54135
733.1,0.541445
733.2,0.54154
733.3,0.541635
733.4,0.54173
733.5,0.541825
733.6,0.54192
733.7,0.542015
733.8,0.54211
733.9,0.542205
734.0,0.5423
734.1,0.542395
734.2,0.54249
734.3,0.542585
734.4,0.54268
734.5,0.542775
734.6,0.54287
734.7,0.542965
734.8,0.54306
734.9,0.543155
735.0,0.54325
735.1,0.543345
735.2,0.54344
735.3,0.543535
735.4,0.54363
735.5,0.543725
735.6,0.54382
735.7,0.543915
735.8,0.54401
735.9,0.544105
736.0,0.5442
736.1,0.544295
736.2,0.54439
736.3,0.544485
736.4,0.54458
736.5,0.544675
736.6,0.54477
736.7,0.544865
736.8,0.54496
736.9,0.545055
737.0,0.54515
737.1,0.545245
737.2,0.54534
737.3,0.545435
737.4,0.54553
737.5,0.545625
737.6,0.54572
737.7,0.545815
737.8,0.54591
737.9,0.546005
738.0,0.5461
738.1,0.546195
738.2,0.54629
738.3,0.546385
738.4,0.54648
738.5,0.546575
738.6,0.54667
738.7,0.546765
738.8,0.54686
738.9,0.546955
739.0,0.54705
739.1,0.547145
739.2,0.54724
739.3,0.547335
739.4,0.54743
739.5,0.547525
739.6,0.54762
739.7,0.547715
739.8,0.54781
739.9,0.547905
740.0,0.548
740.1,0.54809
740.2,0.54818
740.3,0.54827
740.4,0.54836
740.5,0.54845
740.6,0.54854
740.7,0.54863
740.8,0.54872
740.9,0.54881
741.0,0.5489
741.1,0.54899
741.2,0.54908
741.3,0.54917
741.4,0.54926
741.5,0.54935
741.6,0.54944
741.7,0.54953
741.8,0.54962
741.9,0.54971
742.0,0.5498
742.1,0.54989
742.2,0.54998
742.3,0.55007
742.4,0.55016
742.5,0.55025
742.6,0.55034
742.7,0.55043
742.8,0.55052
742.9,0.55061
743.0,0.5507
743.1,0.55079
743.2,0.55088
743.3,0.55097
743.4,0.55106
743.5,0.55115
743.6,0.55124
743.7,0.55133
743.8,0.55142
743.9,0.55151
744.0,0.5516
744.1,0.55169
744.2,0.55178
744.3,0.55187
744.4,0.55196
744.5,0.55205
744.6,0.55214
744.7,0.55223
744.8,0.55232
744.9,0.55241
745.0,0.5525
745.1,0.55259
745.2,0.55268
745.3,0.55277
745.4,0.55286
745.5,0.55295
745.6,0.55304
745.7,0.55313
745.8,0.55322
745.9,0.55331
746.0,0.5534
746.1,0.55349
746.2,0.55358
746.3,0.55367
746.4,0.55376
746.5,0.55385
746.6,0.55394
746.7,0.55403
746.8,0.55412
746.9,0.55421
747.0,0.5543
747.1,0.55439
747.2,0.55448
747.3,0.55457
747.4,0.55466
747.5,0.55475
747.6,0.55484
747.7,0.55493
747.8,0.55502
747.9,0.55511
748.0,0.5552
748.1,0.55529
748.2,0.55538
748.3,0.55547
748.4,0.55556
748.5,0.55565
748.6,0.55574
748.7,0.55583
748.8,0.55592
748.9,0.55601
749.0,0.5561
749.1,0.55619
749.2,0.55628
749.3,0.55637
749.4,0.55646
749.5,0.55655
749.6,0.55664
749.7,0.55673
749.8,0.55682
749.9,0.55691
750.0,0.557
750.1,0.55709
750.2,0.55718
750.3,0.55727
750.4,0.55736
750.5,0.55745
750.6,0.55754
750.7,0.55763
750.8,0.55772
750.9,0.55781
751.0,0.5579
751.1,0.55799
751.2,0.55808
751.3,0.55817
751.4,0.55826
751.5,0.55835
751.6,0.55844
751.7,0.55853
751.8,0.55862
751.9,0.55871
752.0,0.5588
752.1,0.55889
752.2,0.55898
752.3,0.55907
752.4,0.55916
752.5,0.55925
752.6,0.55934
752.7,0.55943
752.8,0.55952
752.9,0.55961
753.0,0.5597
753.1,0.55979
753.2,0.55988
753.3,0.55997
753.4,0.56006
753.5,0.56015
753.6,0.56024
753.7,0.56033
753.8,0.56042
753.9,0.56051
754.0,0.5606
754.1,0.56069
754.2,0.56078
754.3,0.56087
754.4,0.56096
754.5,0.56105
754.6,0.56114
754.7,0.56123
754.8,0.56132
754.9,0.56141
755.0,0.5615
755.1,0.56159
755.2,0.56168
755.3,0.56177
755.4,0.56186
755.5,0.56195
755.6,0.56204
755.7,0.56213
755.8,0.56222
755.9,0.56231
756.0,0.5624
756.1,0.56249
756.2,0.56258
756.3,0.56267
756.4,0.56276
756.5,0.56285
756.6,0.56294
756.7,0.56303
756.8,0.56312
756.9,0.56321
757.0,0.5633
757.1,0.56339
757.2,0.56348
757.3,0.56357
757.4,0.56366
757.5,0.56375
757.6,0.56384
757.7,0.56393
757.8,0.56402
757.9,0.56411
758.0,0.5642
758.1,0.56429
758.2,0.56438
758.3,0.56447
758.4,0.56456
758.5,0.56465
758.6,0.56474
758.7,0.56483
758.8,0.56492
758.9,0.56501
759.0,0.5651
759.1,0.56519
759.2,0.56528
759.3,0.56537
759.4,0.56546
759.5,0.56555
759.6,0.56564
759.7,0.56573
759.8,0.56582
759.9,0.56591
760.0,0.566
760.1,0.566095
760.2,0.56619
760.3,0.566285
760.4,0.56638
760.5,0.566475
760.6,0.56657
760.7,0.566665
760.8,0.56676
760.9,0.566855
761.0,0.56695
761.1,0.567045
761.2,0.56714
761.3,0.567235
761.4,0.56733
761.5,0.567425
761.6,0.56752
761.7,0.567615
761.8,0.56771
761.9,0.567805
762.0,0.5679
762.1,0.567995
762.2,0.56809
762.3,0.568185
762.4,0.56828
762.5,0.568375
762.6,0.56847
762.7,0.568565
762.8,0.56866
762.9,0.568755
763.0,0.56885
763.1,0.568945
763.2,0.56904
763.3,0.569135
763.4,0.56923
763.5,0.569325
763.6,0.56942
763.7,0.569515
763.8,0.56961
763.9,0.569705
764.0,0.5698
764.1,0.569895
764.2,0.56999
764.3,0.570085
764.4,0.57018
764.5,0.570275
764.6,0.57037
764.7,0.570465
764.8,0.57056
764.9,0.570655
765.0,0.57075
765.1,0.570845
765.2,0.57094
765.3,0.571035
765.4,0.57113
765.5,0.571225
765.6,0.57132
765.7,0.571415
765.8,0.57151
765.9,0.571605
766.0,0.5717
766.1,0.571795
766.2,0.57189
766.3,0.571985
766.4,0.57208
766.5,0.572175
766.6,0.57227
766.7,0.572365
766.8,0.57246
766.9,0.572555
767.0,0.57265
767.1,0.572745
767.2,0.57284
767.3,0.572935
767.4,0.57303
767.5,0.573125
767.6,0.57322
767.7,0.573315
767.8,0.57341
767.9,0.573505
768.0,0.5736
768.1,0.573695
768.2,0.57379
768.3,0.573885
768.4,0.57398
768.5,0.574075
768.6,0.57417
768.7,0.574265
768.8,0.57436
768.9,0.574455
769.0,0.57455
769.1,0.574645
769.2,0.57474
769.3,0.574835
769.4,0.57493
769.5,0.575025
769.6,0.57512
769.7,0.575215
769.8,0.57531
769.9,0.575405
770.0,0.5755
770.1,0.575595
770.2,0.57569
770.3,0.575785
770.4,0.57588
770.5,0.575975
770.6,0.57607
770.7,0.576165
770.8,0.57626
770.9,0.576355
771.0,0.57645
771.1,0.576545
771.2,0.57664
771.3,0.576735
771.4,0.57683
771.5,0.576925
771.6,0.57702
771.7,0.577115
771.8,0.57721
771.9,0.577305
772.0,0.5774
772.1,0.577495
772.2,0.57759
772.3,0.577685
772.4,0.57778
772.5,0.577875
772.6,0.57797
772.7,0.578065
772.8,0.57816
772.9,0.578255
773.0,0.57835
773.1,0.578445
773.2,0.57854
773.3,0.578635
773.4,0.57873
773.5,0.578825
773.6,0.57892
773.7,0.579015
773.8,0.57911
773.9,0.579205
774.0,0.5793
774.1,0.579395
774.2,0.57949
774.3,0.579585
774.4,0.57968
774.5,0.579775
774.6,0.57987
774.7,0.579965
774.8,0.58006
774.9,0.580155
775.0,0.58025
775.1,0.580345
775.2,0.58044
775.3,0.580535
775.4,0.58063
775.5,0.580725
775.6,0.58082
775.7,0.580915
775.8,0.58101
775.9,0.581105
776.0,0.5812
776.1,0.581295
776.2,0.58139
776.3,0.581485
776.4,0.58158
776.5,0.581675
776.6,0.58177
776.7,0.581865
776.8,0.58196
776.9,0.582055
777.0,0.58215
777.1,0.582245
777.2,0.58234
777.3,0.582435
777.4,0.58253
777.5,0.582625
777.6,0.58272
777.7,0.582815
777.8,0.58291
777.9,0.583005
778.0,0.5831
778.1,0.583195
778.2,0.58329
778.3,0.583385
778.4,0.58348
778.5,0.583575
778.6,0.58367
778.7,0.583765
778.8,0.58386
778.9,0.583955
779.0,0.58405
779.1,0.584145
779.2,0.58424
779.3,0.584335
779.4,0.58443
779.5,0.584525
779.6,0.58462
779.7,0.584715
779.8,0.58481
779.9,0.584905
780.0,0.585
780.1,0.58508
780.2,0.58516
780.3,0.58524
780.4,0.58532
780.5,0.5854
780.6,0.58548
780.7,0.58556
780.8,0.58564
780.9,0.58572
781.0,0.5858
781.1,0.58588
781.2,0.58596
781.3,0.58604
781.4,0.58612
781.5,0.5862
781.6,0.58628
781.7,0.58636
781.8,0.58644
781.9,0.58652
782.0,0.5866
782.1,0.58668
782.2,0.58676
782.3,0.58684
782.4,0.58692
782.5,0.587
782.6,0.58708
782.7,0.58716
782.8,0.58724
782.9,0.58732
783.0,0.5874
783.1,0.58748
783.2,0.58756
783.3,0.58764
783.4,0.58772
783.5,0.5878
783.6,0.58788
783.7,0.58796
783.8,0.58804
783.9,0.58812
784.0,0.5882
784.1,0.58828
784.2,0.58836
784.3,0.58844
784.4,0.58852
784.5,0.5886
784.6,0.58868
784.7,0.58876
784.8,0.58884
784.9,0.58892
785.0,0.589
785.1,0.58908
785.2,0.58916
785.3,0.58924
785.4,0.58932
785.5,0.5894
785.6,0.58948
785.7,0.58956
785.8,0.58964
785.9,0.58972
786.0,0.5898
786.1,0.58988
786.2,0.58996
786.3,0.59004
786.4,0.59012
786.5,0.5902
786.6,0.59028
786.7,0.59036
786.8,0.59044
786.9,0.59052
787.0,0.5906
787.1,0.59068
787.2,0.59076
787.3,0.59084
