EC-Lab ASCII FILE
Nb header lines : 54                          

Cyclic Voltammetry

Run on channel : 2 (SN 2827)
User : 
Electrode connection : standard
Ewe ctrl range : min = -2.50 V, max = 2.50 V
Ewe,I filtering : 50 kHz
Channel : Floating
Acquisition started on : 09/05/2019 17:27:53
Saved on :
	File : 180_11.4_FTO_02_CV_C02.mpr
	Directory : C:\Data\Justin\09_04_2019_pvd_SnOxCV\
	Host : 192.109.209.127
Device : VSP-300 (SN 0229)
Address : 192.109.209.128
EC-Lab for windows v10.40 (software)
Internet server v10.40 (firmware)
Command interpretor v10.40 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Cable : standard
Reference electrode : SCE Saturated Calomel Electrode (0.241 V)
Electrode surface area : 0.001 cm²
Characteristic mass : 0.001 g
Equivalent Weight : 0.000 g/eq.
Density : 0.000 g/cm3
Ei (V)              0.000               
vs.                 Eoc                 
dE/dt               20.000              
dE/dt unit          mV/s                
E1 (V)              1.500               
vs.                 Ref                 
Step percent        50                  
N                   10                  
E range min (V)     -2.500              
E range max (V)     2.500               
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           8                   
E2 (V)              -0.600              
vs.                 Ref                 
nc cycles           3                   
Reverse Scan        1                   
Ef (V)              0.000               
vs.                 Eoc                 

mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	Rcmp/Ohm	P/W
2	1	0	1	0	385.6127	-0.568492591	-0.568163872	-0.028348953777889652	2	-0.000402933889	22.8278179	1.6106851E-005
2	1	0	1	0	385.6627	-0.567492664	-0.567084551	-0.028129482758231503	2	-0.000404341292	22.8278179	1.59517949E-005
2	1	0	1	0	385.7127	-0.566492617	-0.566001356	-0.027895572560804882	2	-0.000405737403	22.8278179	1.57889317E-005
2	1	0	1	0	385.7627	-0.56549263	-0.565218747	-0.027677412731228063	2	-0.000407122192	22.8278179	1.56437927E-005
2	1	0	1	0	385.8127	-0.564492583	-0.564141273	-0.027452545576832382	2	-0.000408495805	22.8278179	1.54871141E-005
2	1	0	1	0	385.8627	-0.563492596	-0.563082933	-0.027239383189697486	2	-0.000409858563	22.8278179	1.53380315E-005
2	1	0	1	0	385.9127	-0.562492669	-0.56203711	-0.027023144941604516	2	-0.000411210494	22.8278179	1.51880104E-005
2	1	0	1	0	385.9627	-0.561492622	-0.561166584	-0.026804860138023856	2	-0.00041255157	22.8278179	1.50419919E-005
2	1	0	1	0	386.0127	-0.560492575	-0.560199797	-0.026593929398114974	2	-0.000413881877	22.8278179	1.48979143E-005
2	1	0	1	0	386.0627	-0.559492648	-0.558990777	-0.026373379234293587	2	-0.000415201532	22.8278179	1.47424753E-005
2	1	0	1	0	386.1127	-0.558492661	-0.558142304	-0.02616942705396838	2	-0.000416510651	22.8278179	1.46062639E-005
2	1	0	1	0	386.1627	-0.557492614	-0.557088733	-0.025964914648621162	2	-0.00041780938	22.8278179	1.44647611E-005
2	1	0	1	0	386.2127	-0.556492627	-0.556069493	-0.025747956039763542	2	-0.000419097778	22.8278179	1.4317653E-005
2	1	0	1	0	386.2627	-0.55549264	-0.554981411	-0.025495742503725993	2	-0.000420373923	22.8278179	1.4149663E-005
2	1	0	1	0	386.3127	-0.554492593	-0.554130971	-0.025312740980923509	2	-0.000421639736	22.8278179	1.40265738E-005
2	1	0	1	0	386.3627	-0.553492665	-0.553193808	-0.025109078985190492	2	-0.000422895944	22.8278179	1.38901869E-005
2	1	0	1	0	386.4127	-0.552492619	-0.552105904	-0.024908017134293914	2	-0.000424142228	22.8278179	1.37518637E-005
2	1	0	1	0	386.4627	-0.551492631	-0.551092327	-0.024715867031503608	2	-0.000425378734	22.8278179	1.36207245E-005
2	1	0	1	0	386.5127	-0.550492585	-0.550095081	-0.024529094350765779	2	-0.000426605577	22.8278179	1.34933343E-005
2	1	0	1	0	386.5627	-0.549492598	-0.549176991	-0.024334740695647006	2	-0.000427822641	22.8278179	1.33640797E-005
2	1	0	1	0	386.6127	-0.54849261	-0.548175931	-0.024133549455587711	2	-0.000429029926	22.8278179	1.32294308E-005
2	1	0	1	0	386.6627	-0.547492623	-0.547041237	-0.02394272554105284	2	-0.00043022749	22.8278179	1.30976578E-005
2	1	0	1	0	386.7127	-0.546492636	-0.546168864	-0.023748439956559952	2	-0.000431415363	22.8278179	1.29706586E-005
2	1	0	1	0	386.7627	-0.545492589	-0.545133471	-0.023561831710308262	2	-0.000432593719	22.8278179	1.28443435E-005
2	1	0	1	0	386.8127	-0.544492602	-0.544110477	-0.023370864091837668	2	-0.000433762732	22.8278179	1.27163321E-005
2	1	0	1	0	386.8627	-0.543492615	-0.543196082	-0.023178451793716803	2	-0.000434922316	22.8278179	1.25904444E-005
2	1	0	1	0	386.9127	-0.542492628	-0.542118669	-0.02299712230753229	2	-0.000436072296	22.8278179	1.24671697E-005
2	1	0	1	0	386.9627	-0.541492581	-0.541072726	-0.022807686257658943	2	-0.000437213137	22.8278179	1.23406171E-005
2	1	0	1	0	387.0127	-0.540492594	-0.540121198	-0.022625741656628229	2	-0.000438344607	22.8278179	1.22206429E-005
2	1	0	1	0	387.0627	-0.539492607	-0.539081037	-0.022440825116872426	2	-0.000439466792	22.8278179	1.20974237E-005
2	1	0	1	0	387.1127	-0.53849262	-0.538327932	-0.022257166800382477	2	-0.000440579839	22.8278179	1.1981655E-005
2	1	0	1	0	387.1627	-0.537492633	-0.53717798	-0.022075845213193057	2	-0.000441683776	22.8278179	1.18586577E-005
2	1	0	1	0	387.2127	-0.536492646	-0.536140621	-0.021889435700830795	2	-0.000442778459	22.8278179	1.17358159E-005
2	1	0	1	0	387.2627	-0.535492718	-0.535081744	-0.021661562480773999	2	-0.000443862926	22.8278179	1.15907069E-005
2	1	0	1	0	387.3127	-0.534492612	-0.534192622	-0.021487798811264225	2	-0.000444937381	22.8278179	1.14786235E-005
2	1	0	1	0	387.3627	-0.533492625	-0.533195317	-0.021310597089015726	2	-0.000446003221	22.8278179	1.13627102E-005
2	1	0	1	0	387.4127	-0.532492638	-0.532122672	-0.021139622159319527	2	-0.000447060214	22.8278179	1.12488724E-005
2	1	0	1	0	387.4627	-0.531492651	-0.530937433	-0.020962395325854977	2	-0.000448108418	22.8278179	1.11297204E-005
2	1	0	1	0	387.5127	-0.530492544	-0.530192018	-0.02077901350006589	2	-0.000449147861	22.8278179	1.10168667E-005
2	1	0	1	0	387.5627	-0.529492557	-0.529079258	-0.020608686149999916	2	-0.000450178544	22.8278179	1.09036282E-005
2	1	0	1	0	387.6127	-0.52849263	-0.528140128	-0.020435140860542933	2	-0.000451200496	22.8278179	1.0792618E-005
2	1	0	1	0	387.6627	-0.527492642	-0.527092278	-0.020260417853326794	2	-0.000452213746	22.8278179	1.06791094E-005
2	1	0	1	0	387.7127	-0.526492596	-0.526245713	-0.020089555130754083	2	-0.000453218236	22.8278179	1.05720419E-005
2	1	0	1	0	387.7627	-0.525492609	-0.525048077	-0.019913898267852115	2	-0.000454214081	22.8278179	1.04557539E-005
2	1	0	1	0	387.8127	-0.524492562	-0.523938298	-0.019736064682041921	2	-0.000455201371	22.8278179	1.034048E-005
2	1	0	1	0	387.8627	-0.523492634	-0.523077369	-0.019569389778620466	2	-0.000456180016	22.8278179	1.02363047E-005
2	1	0	1	0	387.9127	-0.522492647	-0.522240341	-0.019391441661691988	2	-0.000457149989	22.8278179	1.01269934E-005
2	1	0	1	0	387.9627	-0.52149266	-0.521104753	-0.019225501834794323	2	-0.00045811155	22.8278179	1.00185007E-005
2	1	0	1	0	388.0127	-0.520492554	-0.52000159	-0.019054748333507704	2	-0.000459064526	22.8278179	9.90849912E-006
2	1	0	1	0	388.0627	-0.519492626	-0.519160748	-0.018891556682151423	2	-0.000460009091	22.8278179	9.8077544E-006
2	1	0	1	0	388.1127	-0.518492639	-0.518097579	-0.018725626302141391	2	-0.000460945274	22.8278179	9.70170186E-006
2	1	0	1	0	388.1627	-0.517492592	-0.517007828	-0.018550439175063105	2	-0.000461873075	22.8278179	9.59072258E-006
2	1	0	1	0	388.2127	-0.516492605	-0.516046703	-0.018381783768914063	2	-0.000462792435	22.8278179	9.48585875E-006
2	1	0	1	0	388.2627	-0.515492618	-0.515066624	-0.018218098376463709	2	-0.000463703502	22.8278179	9.38353423E-006
2	1	0	1	0	388.3127	-0.514492631	-0.513995945	-0.018052078399772631	2	-0.000464606273	22.8278179	9.27869496E-006
2	1	0	1	0	388.3627	-0.513492644	-0.513143539	-0.017888135988161816	2	-0.000465500576	22.8278179	9.17918169E-006
2	1	0	1	0	388.4127	-0.512492657	-0.512081206	-0.017679317138606168	2	-0.000466385158	22.8278179	9.05324578E-006
2	1	0	1	0	388.4627	-0.51149261	-0.510973334	-0.017523713340913794	2	-0.000467261329	22.8278179	8.95414996E-006
2	1	0	1	0	388.5127	-0.510492623	-0.510117173	-0.017354953587831179	2	-0.000468129379	22.8278179	8.85305963E-006
2	1	0	1	0	388.5627	-0.509492636	-0.509148538	-0.01719311421685335	2	-0.000468989369	22.8278179	8.75384922E-006
2	1	0	1	0	388.6127	-0.508492589	-0.507952809	-0.017041795479599331	2	-0.000469841383	22.8278179	8.65642778E-006
2	1	0	1	0	388.6627	-0.507492602	-0.507060409	-0.016885578283108743	2	-0.000470685307	22.8278179	8.56200859E-006
2	1	0	1	0	388.7127	-0.506492615	-0.50622052	-0.016716716606256135	2	-0.000471521227	22.8278179	8.46234525E-006
2	1	0	1	0	388.7627	-0.505492628	-0.505195558	-0.016554363434099412	2	-0.000472349289	22.8278179	8.36319123E-006
2	1	0	1	0	388.8127	-0.504492581	-0.504054248	-0.016398486000037238	2	-0.000473169348	22.8278179	8.26572614E-006
2	1	0	1	0	388.8627	-0.503492594	-0.503203869	-0.016240460815391038	2	-0.000473981345	22.8278179	8.17226282E-006
2	1	0	1	0	388.9127	-0.502492607	-0.502013862	-0.016081137392945893	2	-0.000474785542	22.8278179	8.07295419E-006
2	1	0	1	0	388.9627	-0.50149262	-0.501234055	-0.015925679858170339	2	-0.000475581852	22.8278179	7.98249312E-006
2	1	0	1	0	389.0127	-0.500492573	-0.500122309	-0.015773505259184528	2	-0.000476370304	22.8278179	7.88868147E-006
2	1	0	1	0	389.0627	-0.499492586	-0.499067754	-0.015616183794379568	2	-0.000477151072	22.8278179	7.79353377E-006
2	1	0	1	0	389.1127	-0.498492599	-0.497996092	-0.015454776479465901	2	-0.000477924157	22.8278179	7.69641792E-006
2	1	0	1	0	389.1627	-0.497492611	-0.497099876	-0.015306918498094069	2	-0.000478689471	22.8278179	7.60906732E-006
2	1	0	1	0	389.2127	-0.496492624	-0.496008217	-0.015158716069655132	2	-0.000479447044	22.8278179	7.51884772E-006
2	1	0	1	0	389.2627	-0.495492637	-0.495009899	-0.015005011320614298	2	-0.000480196904	22.8278179	7.42762904E-006
2	1	0	1	0	389.3127	-0.49449262	-0.493977338	-0.014840499409560656	2	-0.00048093911	22.8278179	7.33087018E-006
2	1	0	1	0	389.3627	-0.493492603	-0.493250936	-0.014694288728706983	2	-0.00048167372	22.8278179	7.24797155E-006
2	1	0	1	0	389.4127	-0.492492616	-0.492171645	-0.01454066364439538	2	-0.000482400908	22.8278179	7.15650231E-006
2	1	0	1	0	389.4627	-0.491492599	-0.491131425	-0.014393802852956217	2	-0.000483120588	22.8278179	7.06924902E-006
2	1	0	1	0	389.5127	-0.490492582	-0.490092158	-0.014246162550989538	2	-0.00048383273	22.8278179	6.98193253E-006
2	1	0	1	0	389.5627	-0.489492625	-0.489091039	-0.014098613945491223	2	-0.000484537508	22.8278179	6.89550552E-006
2	1	0	1	0	389.6127	-0.488492608	-0.488063842	-0.013916157684030261	2	-0.000485233992	22.8278179	6.79197319E-006
2	1	0	1	0	389.6627	-0.487492591	-0.486993253	-0.013775972265715752	2	-0.000485922385	22.8278179	6.70880536E-006
2	1	0	1	0	389.7127	-0.486492574	-0.486153334	-0.013631517145161816	2	-0.000486603734	22.8278179	6.62700768E-006
2	1	0	1	0	389.7627	-0.485492617	-0.485017717	-0.013482560265671351	2	-0.000487277866	22.8278179	6.53928055E-006
2	1	0	1	0	389.8127	-0.48449263	-0.484196931	-0.01334146335634781	2	-0.000487944722	22.8278179	6.45989576E-006
2	1	0	1	0	389.8627	-0.483492583	-0.482952625	-0.013203956551108176	2	-0.000488604535	22.8278179	6.37688527E-006
2	1	0	1	0	389.9127	-0.482492656	-0.481961012	-0.013058176186556622	2	-0.000489257218	22.8278179	6.2935319E-006
2	1	0	1	0	389.9627	-0.481492609	-0.481013298	-0.01291196378534315	2	-0.000489902741	22.8278179	6.21082609E-006
2	1	0	1	0	390.0127	-0.480492622	-0.480030358	-0.01277317541340986	2	-0.000490541337	22.8278179	6.13151178E-006
2	1	0	1	0	390.0627	-0.479492635	-0.479282945	-0.012630700256623717	2	-0.000491172832	22.8278179	6.05367904E-006
2	1	0	1	0	390.1127	-0.478492588	-0.478050113	-0.012492166284506223	2	-0.0004917974	22.8278179	5.97188136E-006
2	1	0	1	0	390.1627	-0.47749263	-0.477097601	-0.012356109632593093	2	-0.000492414867	22.8278179	5.89507044E-006
2	1	0	1	0	390.2127	-0.476492614	-0.475912362	-0.012213520987036958	2	-0.000493025524	22.8278179	5.81256563E-006
2	1	0	1	0	390.2627	-0.475492626	-0.475015253	-0.012078454080943213	2	-0.000493629195	22.8278179	5.73745001E-006
2	1	0	1	0	390.3127	-0.47449261	-0.474004596	-0.011941407869690689	2	-0.000494226115	22.8278179	5.66028211E-006
2	1	0	1	0	390.3627	-0.473492593	-0.473072171	-0.01181326195472604	2	-0.000494816282	22.8278179	5.58852526E-006
2	1	0	1	0	390.4127	-0.472492605	-0.47210449	-0.011673163955694788	2	-0.000495399698	22.8278179	5.51095309E-006
2	1	0	1	0	390.4627	-0.471492618	-0.471116722	-0.011535063007613616	2	-0.000495976245	22.8278179	5.4343609E-006
2	1	0	1	0	390.5127	-0.470492601	-0.470176667	-0.01139927149806344	2	-0.000496546156	22.8278179	5.35967138E-006
2	1	0	1	0	390.5627	-0.469492584	-0.46902293	-0.011274499669929744	2	-0.000497109431	22.8278179	5.28799865E-006
2	1	0	1	0	390.6127	-0.468492627	-0.468004614	-0.011144834498366098	2	-0.000497666071	22.8278179	5.21583388E-006
2	1	0	1	0	390.6627	-0.46749264	-0.46709609	-0.011004700967869513	2	-0.000498216134	22.8278179	5.1402526E-006
2	1	0	1	0	390.7127	-0.466492593	-0.46604827	-0.010881852802682557	2	-0.000498759735	22.8278179	5.07146888E-006
2	1	0	1	0	390.7627	-0.465492606	-0.46520263	-0.010752690795386488	2	-0.000499296817	22.8278179	5.00217993E-006
2	1	0	1	0	390.8127	-0.464492619	-0.464070797	-0.010622954815281159	2	-0.000499827554	22.8278179	4.92980325E-006
2	1	0	1	0	390.8627	-0.463492632	-0.463263273	-0.010495601289827995	2	-0.000500351947	22.8278179	4.86222643E-006
2	1	0	1	0	390.9127	-0.462492645	-0.462021887	-0.010370554093107609	2	-0.000500869995	22.8278179	4.79142318E-006
2	1	0	1	0	390.9627	-0.461492598	-0.461133689	-0.010228734570167319	2	-0.000501381117	22.8278179	4.71681415E-006
2	1	0	1	0	391.0127	-0.460492641	-0.460074782	-0.01008849286288882	2	-0.000501885312	22.8278179	4.64146115E-006
2	1	0	1	0	391.0627	-0.459492624	-0.459044099	-0.0099727415891485149	2	-0.000502383453	22.8278179	4.57792839E-006
2	1	0	1	0	391.1127	-0.458492577	-0.457972407	-0.0098506928091713353	2	-0.000502875482	22.8278179	4.51134565E-006
2	1	0	1	0	391.1627	-0.45749262	-0.457097143	-0.0097284366191295879	2	-0.000503361458	22.8278179	4.44684065E-006
2	1	0	1	0	391.2127	-0.456492603	-0.456167579	-0.0096088444762345432	2	-0.000503841438	22.8278179	4.38324332E-006
2	1	0	1	0	391.2627	-0.455492556	-0.455060631	-0.0094864073228867474	2	-0.000504315423	22.8278179	4.31689068E-006
2	1	0	1	0	391.3127	-0.454492629	-0.454112917	-0.0093741398962232173	2	-0.000504783471	22.8278179	4.25691815E-006
2	1	0	1	0	391.3627	-0.453492612	-0.453227252	-0.0092614414472201451	2	-0.000505245815	22.8278179	4.19753769E-006
2	1	0	1	0	391.4127	-0.452492595	-0.452057302	-0.0091408525240020966	2	-0.000505702221	22.8278179	4.13218913E-006
2	1	0	1	0	391.4627	-0.451492608	-0.451096267	-0.0090197007165341916	2	-0.000506152923	22.8278179	4.06875324E-006
2	1	0	1	0	391.5127	-0.45049265	-0.450105637	-0.0089112072159035841	2	-0.000506597979	22.8278179	4.01098441E-006
2	1	0	1	0	391.5627	-0.449492604	-0.449172318	-0.0087997962599965507	2	-0.00050703733	22.8278179	3.95262487E-006
2	1	0	1	0	391.6127	-0.448492616	-0.448190242	-0.0086920841864345233	2	-0.000507470919	22.8278179	3.89570732E-006
2	1	0	1	0	391.6627	-0.447492629	-0.447217733	-0.0085686333779313971	2	-0.000507898978	22.8278179	3.83204497E-006
2	1	0	1	0	391.7127	-0.446492642	-0.446131736	-0.0084573890392979079	2	-0.000508321333	22.8278179	3.77310971E-006
2	1	0	1	0	391.7627	-0.445492595	-0.445105821	-0.008343897009682355	2	-0.000508738216	22.8278179	3.71391707E-006
2	1	0	1	0	391.8127	-0.444492608	-0.443986475	-0.0082381123717857052	2	-0.00050914957	22.8278179	3.65761048E-006
2	1	0	1	0	391.8627	-0.443492621	-0.443000585	-0.0081284923761375666	2	-0.000509555452	22.8278179	3.6009269E-006
2	1	0	1	0	391.9127	-0.442492574	-0.441949904	-0.0080296524942645442	2	-0.000509955978	22.8278179	3.54870417E-006
2	1	0	1	0	391.9627	-0.441492558	-0.441072822	-0.0079219507083675977	2	-0.000510351209	22.8278179	3.49415723E-006
2	1	0	1	0	392.0127	-0.44049263	-0.440086007	-0.0078205168387352614	2	-0.000510741142	22.8278179	3.44170007E-006
2	1	0	1	0	392.0627	-0.439492613	-0.439013332	-0.0077073000753039751	2	-0.000511125894	22.8278179	3.38360746E-006
2	1	0	1	0	392.1127	-0.438492566	-0.437955976	-0.0076004137226846069	2	-0.000511505466	22.8278179	3.3286467E-006
2	1	0	1	0	392.1627	-0.437492609	-0.437063605	-0.0075036288956956132	2	-0.000511879975	22.8278179	3.27956309E-006
2	1	0	1	0	392.2127	-0.436492592	-0.435920388	-0.0074027289670926533	2	-0.00051224936	22.8278179	3.22700043E-006
2	1	0	1	0	392.2627	-0.435492605	-0.434966952	-0.0073062393456456015	2	-0.00051261374	22.8278179	3.17797276E-006
2	1	0	1	0	392.3127	-0.434492618	-0.434095562	-0.007209943999812278	2	-0.000512973231	22.8278179	3.12980478E-006
2	1	0	1	0	392.3627	-0.433492601	-0.432927579	-0.0071114573662203751	2	-0.000513327832	22.8278179	3.07874598E-006
2	1	0	1	0	392.4127	-0.432492614	-0.432045668	-0.0070130852367987495	2	-0.000513677485	22.8278179	3.02997319E-006
2	1	0	1	0	392.4627	-0.431492597	-0.430965364	-0.0069121940177865604	2	-0.000514022366	22.8278179	2.9789162E-006
2	1	0	1	0	392.5127	-0.43049261	-0.43013978	-0.0068201782867415295	2	-0.000514362357	22.8278179	2.93362996E-006
2	1	0	1	0	392.5627	-0.429492652	-0.429061472	-0.0067245918455430187	2	-0.000514697633	22.8278179	2.88526326E-006
2	1	0	1	0	392.6127	-0.428492665	-0.427999258	-0.0066142196463058467	2	-0.000515027612	22.8278179	2.83088116E-006
2	1	0	1	0	392.6627	-0.427492708	-0.426994175	-0.006518770815563138	2	-0.000515352527	22.8278179	2.78347716E-006
2	1	0	1	0	392.7127	-0.426492631	-0.426030248	-0.0064344407615458676	2	-0.000515673135	22.8278179	2.74126637E-006
2	1	0	1	0	392.7627	-0.425492585	-0.424968064	-0.0063435135353184513	2	-0.000515989261	22.8278179	2.69579073E-006
2	1	0	1	0	392.8127	-0.424492568	-0.42397368	-0.0062534885386143074	2	-0.000516300963	22.8278179	2.65131462E-006
2	1	0	1	0	392.8627	-0.42349261	-0.423040271	-0.0061664731485372298	2	-0.000516608183	22.8278179	2.60866636E-006
2	1	0	1	0	392.9127	-0.422492623	-0.421976209	-0.0060835494702957613	2	-0.000516911037	22.8278179	2.56711314E-006
2	1	0	1	0	392.9627	-0.421492577	-0.421096265	-0.0059936248882742488	2	-0.000517209526	22.8278179	2.52389304E-006
2	1	0	1	0	393.0127	-0.420492619	-0.42002359	-0.0059084568169459478	2	-0.000517503649	22.8278179	2.48169135E-006
2	1	0	1	0	393.0627	-0.419492602	-0.419126451	-0.0058214644889597322	2	-0.000517793524	22.8278179	2.43992986E-006
2	1	0	1	0	393.1127	-0.418492615	-0.418006092	-0.0057395838316383341	2	-0.000518079149	22.8278179	2.39918108E-006
2	1	0	1	0	393.1627	-0.417492628	-0.417088002	-0.0056548064388119435	2	-0.000518360699	22.8278179	2.35855191E-006
2	1	0	1	0	393.2127	-0.416492611	-0.415807366	-0.0055763074040576528	2	-0.000518638059	22.8278179	2.31866966E-006
2	1	0	1	0	393.2627	-0.415492624	-0.414968431	-0.005497550558410922	2	-0.000518911576	22.8278179	2.28130989E-006
2	1	0	1	0	393.3127	-0.414492548	-0.414012194	-0.0054180492233071101	2	-0.00051918102	22.8278179	2.2431384E-006
2	1	0	1	0	393.3627	-0.41349259	-0.41300723	-0.0053348554755319501	2	-0.000519446505	22.8278179	2.20333391E-006
2	1	0	1	0	393.4127	-0.412492663	-0.411964208	-0.0052618431164537932	2	-0.00051970809	22.8278179	2.16769104E-006
2	1	0	1	0	393.4627	-0.411492586	-0.411068976	-0.0051778044004027607	2	-0.000519965834	22.8278179	2.12843474E-006
2	1	0	1	0	393.5127	-0.410492599	-0.410043031	-0.0050996482157777898	2	-0.000520219677	22.8278179	2.0910752E-006
2	1	0	1	0	393.5627	-0.409492642	-0.408991367	-0.0050323642041163186	2	-0.000520469795	22.8278179	2.05819356E-006
2	1	0	1	0	393.6127	-0.408492595	-0.407843381	-0.0049566774892068691	2	-0.00052071613	22.8278179	2.0215482E-006
2	1	0	1	0	393.6627	-0.407492578	-0.407265782	-0.0048766921671038327	2	-0.000520958682	22.8278179	1.98610974E-006
2	1	0	1	0	393.7127	-0.406492621	-0.406070083	-0.0048082629315710423	2	-0.000521197624	22.8278179	1.95249163E-006
2	1	0	1	0	393.7802	-0.405142576	-0.404609114	-0.0047226055930878058	2	-0.00052151503	22.8278179	1.91080926E-006
2	1	0	0	0	393.8477	-0.40379262	-0.403401732	-0.0046316533941232127	2	-0.00052182778	22.8278179	1.86841703E-006
2	1	0	0	0	393.8977	-0.402792633	-0.402239412	-0.004562088863436925	2	-0.000522054324	22.8278179	1.83505199E-006
2	1	0	0	0	393.9477	-0.401792586	-0.401416689	-0.0044954750811922739	2	-0.000522277434	22.8278179	1.80455868E-006
2	1	0	0	0	393.9977	-0.400792629	-0.400297284	-0.0044299587095371976	2	-0.000522497285	22.8278179	1.77330048E-006
2	1	0	0	0	394.0477	-0.399792552	-0.399473637	-0.0043615683497154056	2	-0.000522713701	22.8278179	1.74233162E-006
2	1	0	0	0	394.0977	-0.398792595	-0.398318946	-0.0042951653120797961	2	-0.000522926799	22.8278179	1.71084571E-006
2	1	0	0	0	394.1477	-0.397792608	-0.397323549	-0.0042272805256760304	2	-0.000523136696	22.8278179	1.67959809E-006
2	1	0	0	0	394.1977	-0.396792591	-0.396474063	-0.0041643734196744262	2	-0.000523343333	22.8278179	1.6510661E-006
2	1	0	0	0	394.2477	-0.395792603	-0.395477772	-0.0040972084642379239	2	-0.000523546827	22.8278179	1.62035485E-006
2	1	0	0	0	394.2977	-0.394792646	-0.394321173	-0.0040396557710159348	2	-0.000523747178	22.8278179	1.59292176E-006
2	1	0	0	0	394.3477	-0.393792599	-0.393350631	-0.003976788297424913	2	-0.000523944327	22.8278179	1.56427222E-006
2	1	0	0	0	394.3977	-0.392792583	-0.392462015	-0.0039187865229366597	2	-0.000524138391	22.8278179	1.53797487E-006
2	1	0	0	0	394.4477	-0.391792625	-0.391392291	-0.0038579623026264547	2	-0.000524329545	22.8278179	1.50997676E-006
2	1	0	0	0	394.4977	-0.390792578	-0.390549481	-0.0038007367655626227	2	-0.000524517847	22.8278179	1.48437573E-006
2	1	0	0	0	394.5477	-0.389792562	-0.389349043	-0.0037349072005815262	2	-0.000524703122	22.8278179	1.45418255E-006
2	1	0	0	0	394.5977	-0.388792604	-0.388511956	-0.0036824633721995251	2	-0.000524885545	22.8278179	1.4306811E-006
2	1	0	0	0	394.6477	-0.387792617	-0.387412637	-0.0036227744249454769	2	-0.000525065174	22.8278179	1.40350858E-006
2	1	0	0	0	394.6977	-0.38679257	-0.386403918	-0.0035721135333275297	2	-0.000525241951	22.8278179	1.38027872E-006
2	1	0	0	0	394.7477	-0.385792583	-0.385475248	-0.0035205962146089009	2	-0.000525415991	22.8278179	1.35710275E-006
2	1	0	0	0	394.7977	-0.384792596	-0.384424567	-0.0034609128229527164	2	-0.000525587297	22.8278179	1.3304599E-006
2	1	0	0	0	394.8477	-0.383792549	-0.383416772	-0.0034049695791004029	2	-0.000525755808	22.8278179	1.30552246E-006
2	1	0	0	0	394.8977	-0.382792562	-0.382461429	-0.0033539628418145298	2	-0.0005259217	22.8278179	1.28276145E-006
2	1	0	0	0	394.9477	-0.381792575	-0.381430805	-0.0033023985419681073	2	-0.00052608503	22.8278179	1.25963652E-006
2	1	0	0	0	394.9977	-0.380792618	-0.380351812	-0.0032376308679684107	2	-0.000526245218	22.8278179	1.23143877E-006
2	1	0	0	0	395.0477	-0.379792601	-0.379525661	-0.0031956263782275465	2	-0.000526402669	22.8278179	1.21282221E-006
2	1	0	0	0	395.0977	-0.378792614	-0.378440589	-0.0031486362384856442	2	-0.000526558084	22.8278179	1.19157176E-006
2	1	0	0	0	395.1477	-0.377792597	-0.377589256	-0.0030996678887512848	2	-0.000526710995	22.8278179	1.17040133E-006
2	1	0	0	0	395.1977	-0.37679258	-0.376350641	-0.003045003501433198	2	-0.000526861462	22.8278179	1.14598902E-006
2	1	0	0	0	395.2477	-0.375792593	-0.375456363	-0.0030011308252276686	2	-0.000527009543	22.8278179	1.12679368E-006
2	1	0	0	0	395.2977	-0.374792576	-0.374563038	-0.0029572205177693794	2	-0.000527155295	22.8278179	1.10766553E-006
2	1	0	0	0	395.3477	-0.373792589	-0.37333113	-0.0029079729413044597	2	-0.00052729866	22.8278179	1.08563677E-006
2	1	0	0	0	395.3977	-0.372792572	-0.372517884	-0.0028638952552918762	2	-0.000527439814	22.8278179	1.06685218E-006
2	1	0	0	0	395.4477	-0.371792585	-0.37159881	-0.002819585075754999	2	-0.000527578697	22.8278179	1.04775449E-006
2	1	0	0	0	395.4977	-0.370792568	-0.370487064	-0.0027715814296108629	2	-0.000527715369	22.8278179	1.02683509E-006
2	1	0	0	0	395.5477	-0.369792581	-0.369379163	-0.002725653270317735	2	-0.00052784977	22.8278179	1.00679949E-006
2	1	0	0	0	395.5977	-0.368792593	-0.368359923	-0.0026848731086593705	2	-0.000527982076	22.8278179	9.88999659E-007
2	1	0	0	0	395.6477	-0.367792606	-0.367420822	-0.0026395090228308812	2	-0.000528112228	22.8278179	9.69810571E-007
2	1	0	0	0	395.6977	-0.36679256	-0.366423517	-0.0025996326008613157	2	-0.000528240227	22.8278179	9.52566495E-007
2	1	0	0	0	395.7477	-0.365792572	-0.36553207	-0.002556718952460138	2	-0.000528366247	22.8278179	9.34562763E-007
2	1	0	0	0	395.7977	-0.364792585	-0.364576757	-0.0025197686420007689	2	-0.000528490229	22.8278179	9.18649107E-007
2	1	0	0	0	395.8477	-0.363792598	-0.363441169	-0.0024798940700108008	2	-0.000528612174	22.8278179	9.01295607E-007
